Driver,Year,NumStints,NumCompoundsUsed,LongestStint,AvgPaceSoft,AvgPaceMedium,AvgPaceHard,DegSoft,DegMed,AvgTrackTemp,MaxTrackTemp,MinTrackTemp,DegHard,GP
RUS,2023,4,2,7,95.73725,83.65185714285714,,11.173149999999996,0.1799642857142852,39.872321428571425,44.475,32.71428571428571,,Mexico City Grand Prix
SAI,2023,5,3,11,82.1536,84.12836363636364,84.15885714285714,-0.21250000000000288,0.1614499461786871,41.33276190476191,46.85714285714287,32.39999999999999,0.042428571428572016,Mexico City Grand Prix
SAR,2023,4,3,8,86.58675,84.066,84.64566666666666,-0.8114266666666656,0.1286785714285707,41.807142857142864,46.050000000000004,32.72857142857143,0.05290000000000046,Mexico City Grand Prix
STR,2023,4,3,6,89.80629166666667,80.432,83.04375,0.29047857142857264,0.09449999999999999,43.55833333333334,46.85,35.43333333333333,-0.22242372881355804,Mexico City Grand Prix
TSU,2023,5,2,11,87.45385714285715,85.01992424242425,,5.042589285714285,-1.5001111888111875,39.471558441558436,46.666666666666664,32.336363636363636,,Mexico City Grand Prix
VER,2023,4,2,10,80.13660000000002,84.12537222222224,,0.44244805194805237,0.1034469696969694,41.60194444444445,46.03,32.91111111111112,,Mexico City Grand Prix
VES,2023,3,2,6,84.38799999999999,,87.06516666666668,0.6720000000000009,,45.85,47.25,44.73333333333334,-0.10442857142857107,Mexico City Grand Prix
ZHO,2023,4,3,9,87.77275,83.98411111111112,81.34299999999999,1.82392857142857,-0.07819932432432462,41.942638888888894,46.575,32.25555555555556,-0.05004999999999953,Mexico City Grand Prix
ALB,2023,3,1,8,,,77.81941666666667,,,39.68333333333333,44.275000000000006,32.787499999999994,0.033788095238095596,São Paulo Grand Prix
ALO,2023,4,2,12,,84.57316666666667,75.23562222222222,,0.10864285714285705,40.87166666666666,44.61999999999999,32.96666666666666,-0.005122568093383392,São Paulo Grand Prix
BOT,2023,6,2,9,,84.20879629629631,75.67599999999999,,1.0830695652173914,39.67407407407408,44.800000000000004,32.388888888888886,-0.0898083333333326,São Paulo Grand Prix
GAS,2023,4,2,7,,80.51375,77.71255158730158,,-0.9530266666666674,41.29136904761905,45.2,32.55714285714286,0.21594383248644466,São Paulo Grand Prix
HAM,2023,4,2,13,,84.8938,75.48576923076922,,-0.33867835437120153,39.03304945054945,43.45,32.67142857142857,-0.11050274725274678,São Paulo Grand Prix
HUL,2023,3,2,8,,84.463125,75.835,,0.21118045112781916,38.64444444444444,43.73333333333333,32.7,-0.7395000000000013,São Paulo Grand Prix
LEC,2023,5,3,11,81.01933333333334,83.88545454545455,75.2991111111111,-7.660357142857145,0.16894418331374808,40.63353535353535,44.800000000000004,32.54545454545455,0.30770103686635836,São Paulo Grand Prix
MAG,2023,3,2,7,82.20632142857143,,75.44075000000001,-0.15192285714285747,,39.96785714285714,43.725,32.72857142857143,-0.1530714285714286,São Paulo Grand Prix
NOR,2023,5,3,12,81.054,83.11816666666668,74.757675,0.5249324324324316,0.08765734265734261,38.263333333333335,43.75,32.43333333333333,0.21353851351351294,São Paulo Grand Prix
OCO,2023,4,2,8,,84.06730357142857,74.40514583333334,,-0.20952701200533572,41.203273809523814,45.025000000000006,32.67142857142857,0.022099415204678983,São Paulo Grand Prix
PER,2023,3,1,16,,,78.37051388888888,,,40.432638888888896,45.15625000000001,32.775,-0.12606676449773105,São Paulo Grand Prix
PIA,2023,4,1,13,,,78.7823141025641,,,39.81538461538461,43.916666666666664,32.86153846153846,0.022620415149865836,São Paulo Grand Prix
RIC,2023,3,1,8,,,78.28541666666666,,,39.9125,43.975,32.6125,0.022329201827410678,São Paulo Grand Prix
RUS,2023,4,2,12,,79.98267857142858,74.3688,,0.11312549950049933,40.13440476190476,45.25,32.71428571428571,-0.2809155844155846,São Paulo Grand Prix
SAI,2023,4,2,11,,84.12836363636364,75.33111111111111,,0.1614499461786871,39.623888888888885,43.839999999999996,32.39999999999999,-0.09215312678469503,São Paulo Grand Prix
SAR,2023,4,3,8,82.84266666666666,84.066,75.65131249999999,2.233428571428575,0.1286785714285707,41.02276785714286,44.800000000000004,32.72857142857143,-0.12860238095238097,São Paulo Grand Prix
STR,2023,3,2,4,,80.432,75.24625,,0.09449999999999999,40.36388888888889,43.63333333333333,35.43333333333333,0.13375526315789346,São Paulo Grand Prix
TSU,2023,6,2,11,,84.6829494949495,75.93533333333333,,-0.08307412587412404,39.7499494949495,44.800000000000004,32.336363636363636,-0.24075714285714275,São Paulo Grand Prix
VER,2023,3,2,14,,83.28644444444446,75.46084523809523,,-0.07550000000000007,40.438624338624344,45.17142857142858,32.91111111111112,-0.09398225388601042,São Paulo Grand Prix
ZHO,2023,4,3,9,78.12933333333334,84.22622222222223,76.24866666666668,1.4190769230769258,0.0018013513513514786,40.59722222222222,44.800000000000004,32.25555555555556,-0.19555000000000178,São Paulo Grand Prix
ALB,2023,5,3,11,104.09615555555554,100.86463636363638,102.58425,-2.9756899709485913,0.11634545454545513,15.844848484848484,18.380000000000003,14.990909090909094,-0.832300000000002,Las Vegas Grand Prix
ALO,2023,3,2,8,99.87375,100.99237500000001,,0.01714285714285682,0.12272619047619031,15.200000000000001,15.5,15.0,,Las Vegas Grand Prix
BOT,2023,6,3,5,98.37701666666668,102.62925,100.1385,-0.6145139540337706,-1.0719491525423714,16.295555555555556,18.740000000000002,15.05,-0.15840000000000026,Las Vegas Grand Prix
GAS,2023,6,2,5,100.05567500000001,107.47466666666666,,-0.7673310705423613,-2.003278571428572,16.358611111111113,18.733333333333334,15.024999999999999,,Las Vegas Grand Prix
HAM,2023,6,2,12,99.53091250000001,100.53126666666665,,-0.19231999534073535,0.09737562437562441,16.260277777777777,18.65833333333333,14.950000000000001,,Las Vegas Grand Prix
HUL,2023,3,2,9,101.119,99.81697777777777,,-0.47627118644067934,0.2347600649350645,16.375370370370373,18.54,15.011111111111111,,Las Vegas Grand Prix
LEC,2023,6,2,9,101.22511111111112,100.21385185185186,,-1.2517532581453634,-0.30972720174091123,16.301666666666666,18.66,15.0,,Las Vegas Grand Prix
MAG,2023,5,2,6,103.61502777777777,100.8194,,-0.5496515738498801,-0.7041673728813557,15.876333333333331,18.639999999999997,15.016666666666666,,Las Vegas Grand Prix
NOR,2023,3,1,6,,100.18933333333332,,,-0.8754663865546206,16.316666666666666,18.616666666666667,15.066666666666668,,Las Vegas Grand Prix
OCO,2023,4,2,10,98.90986666666666,100.90065,,-0.4243348416289593,-0.2193168831168834,16.035,18.580000000000002,15.0,,Las Vegas Grand Prix
PER,2023,4,2,10,102.76716666666667,100.1987,,0.6942788461538464,-0.211177863379559,15.167083333333334,15.425,15.01,,Las Vegas Grand Prix
PIA,2023,4,2,7,102.34966666666665,99.48011904761904,,1.2613076923076905,-0.03472584033613421,16.773214285714285,18.616666666666667,15.042857142857143,,Las Vegas Grand Prix
RIC,2023,5,2,8,103.55533333333335,101.89102678571429,,-0.7735395604395587,-0.12165615124768484,15.869285714285713,18.55,15.0,,Las Vegas Grand Prix
RUS,2023,5,2,9,97.89763888888889,100.22355555555555,,-0.29573935574229643,-0.09904735023041425,16.541555555555554,18.71111111111111,14.983333333333334,,Las Vegas Grand Prix
SAI,2023,6,2,6,98.3476,98.52744444444447,,-0.11002387871742698,-0.4982452380952387,16.29888888888889,18.73333333333333,15.0,,Las Vegas Grand Prix
SAR,2023,5,2,12,99.61365,,100.91525000000001,-0.711599780701754,,16.511999999999997,18.475,15.016666666666666,-0.05155339805825248,Las Vegas Grand Prix
STR,2023,6,2,6,97.98230555555556,99.87,,-0.35766666666666547,-0.6575372670807473,16.313888888888886,18.766666666666666,15.016666666666667,,Las Vegas Grand Prix
TSU,2023,5,3,8,98.53169444444444,103.68242857142857,100.509375,-0.6887333333333339,-0.3010000000000006,15.817023809523809,18.425,15.012500000000001,0.13070238095238096,Las Vegas Grand Prix
VER,2023,4,2,6,106.23276666666666,99.44958333333334,,0.4081337719298237,-0.3552254658385103,15.987083333333334,18.44,14.966666666666667,,Las Vegas Grand Prix
ZHO,2023,5,2,5,102.58471111111112,102.66365,,-0.29429536340852064,-0.3631999999999983,15.795999999999998,18.3,14.919999999999998,,Las Vegas Grand Prix
ALB,2023,1,1,7,,88.10728571428571,,,0.07324999999999904,32.528571428571425,32.528571428571425,32.528571428571425,,Abu Dhabi Grand Prix
ALO,2023,2,1,6,88.26458333333333,,,0.18491428571428495,,37.266666666666666,42.00000000000001,32.53333333333333,,Abu Dhabi Grand Prix
BEA,2023,2,1,4,,90.79758333333332,,,-0.3767749999999981,40.74166666666667,41.050000000000004,40.43333333333333,,Abu Dhabi Grand Prix
BOT,2023,3,3,4,98.95,87.68025,89.13525,-7.790884615384615,-0.06454999999999839,38.38333333333333,41.5,32.550000000000004,0.045300000000001714,Abu Dhabi Grand Prix
DEN,2023,2,2,4,98.11175,89.76166666666666,,-1.6992666666666674,-0.6070000000000026,41.516666666666666,41.6,41.43333333333333,,Abu Dhabi Grand Prix
DOO,2023,2,2,4,96.28399999999999,89.76166666666666,,2.653428571428571,0.1299999999999955,41.325,41.4,41.25,,Abu Dhabi Grand Prix
DRU,2023,2,2,5,95.452,87.824,,7.599642857142861,-0.052481203007517616,41.10666666666667,41.28000000000001,40.93333333333333,,Abu Dhabi Grand Prix
GAS,2023,2,1,6,,91.1325,,,0.13091428571428795,37.03333333333333,41.43333333333334,32.63333333333333,,Abu Dhabi Grand Prix
HAD,2023,1,1,3,,89.74366666666667,,,-0.31525000000000236,41.53333333333334,41.53333333333334,41.53333333333334,,Abu Dhabi Grand Prix
HAM,2023,1,1,8,91.53812500000001,,,0.009869047619047543,,42.074999999999996,42.074999999999996,42.074999999999996,,Abu Dhabi Grand Prix
HUL,2023,1,1,5,88.8468,,,0.49505405405405406,,42.66,42.66,42.66,,Abu Dhabi Grand Prix
LEC,2023,3,2,11,92.054,90.6188181818182,,3.4789664835164817,0.021381818181817704,38.45606060606061,42.11818181818182,32.550000000000004,,Abu Dhabi Grand Prix
MAG,2023,5,2,7,87.53283333333334,91.21906031746032,,-0.06433333333333378,0.05456644518272439,39.58419047619047,42.73333333333333,32.51428571428571,,Abu Dhabi Grand Prix
NOR,2023,1,1,4,87.4385,,,0.9343428571428546,,32.625,32.625,32.625,,Abu Dhabi Grand Prix
OCO,2023,1,1,3,91.73166666666667,,,3.5318461538461525,,32.666666666666664,32.666666666666664,32.666666666666664,,Abu Dhabi Grand Prix
OSU,2023,2,1,6,,90.97399999999999,,,0.00919285714285882,41.08333333333333,41.36666666666667,40.8,,Abu Dhabi Grand Prix
OWA,2023,2,1,5,,90.66343333333333,,,0.17197972972972955,41.22333333333333,41.28,41.166666666666664,,Abu Dhabi Grand Prix
PER,2023,1,1,6,91.109,,,0.13194285714285783,,42.18333333333333,42.18333333333333,42.18333333333333,,Abu Dhabi Grand Prix
PIA,2023,2,1,7,,89.01859523809524,,,0.07362500000000005,36.925,41.35,32.5,,Abu Dhabi Grand Prix
POU,2023,1,1,4,,,90.17975000000001,,,41.325,41.325,41.325,-0.5584237288135594,Abu Dhabi Grand Prix
RIC,2023,3,2,5,101.43175,87.97867500000001,,6.806000000000005,-0.011026530612244637,37.903333333333336,40.650000000000006,32.559999999999995,,Abu Dhabi Grand Prix
RUS,2023,2,1,8,,90.01435416666666,,,-0.1274226190476192,37.00833333333334,41.5,32.51666666666667,,Abu Dhabi Grand Prix
SAI,2023,3,2,10,94.91750000000002,90.7637,,3.5155037593984964,-0.005770562770561997,41.72555555555555,42.01,41.46666666666666,,Abu Dhabi Grand Prix
SAR,2023,2,1,9,,91.08392063492064,,,0.011735714285714498,37.013492063492066,41.471428571428575,32.55555555555556,,Abu Dhabi Grand Prix
SHW,2023,2,1,6,88.789375,,,0.4472332080200496,,41.38333333333333,41.416666666666664,41.35,,Abu Dhabi Grand Prix
STR,2023,4,2,6,93.71022222222223,87.79933333333334,,-0.2871575091575092,-0.26824999999999827,39.291666666666664,42.18333333333333,32.55,,Abu Dhabi Grand Prix
TSU,2023,3,2,7,91.69085714285714,88.20808333333332,,0.3962142857142844,-0.21123721804511347,38.17460317460317,41.357142857142854,32.56666666666667,,Abu Dhabi Grand Prix
VER,2023,1,1,6,88.599,,,0.3956999999999991,,42.13333333333333,42.13333333333333,42.13333333333333,,Abu Dhabi Grand Prix
VES,2023,2,1,5,,90.44097500000001,,,-0.045375000000000665,41.4075,41.940000000000005,40.875,,Abu Dhabi Grand Prix
ZHO,2023,3,1,5,97.39866666666667,,,0.7602152046783637,,38.48666666666667,42.00000000000001,32.62,,Abu Dhabi Grand Prix
ALB,2024,3,1,7,,92.45653968253968,,,0.05788157894736758,33.52063492063492,34.766666666666666,32.528571428571425,,Bahrain Grand Prix
ALO,2024,3,2,3,89.6155,93.61666666666667,,0.3372631578947359,0.1408684210526326,32.48888888888889,32.86666666666667,32.06666666666666,,Bahrain Grand Prix
BOT,2024,2,2,4,,95.31766666666668,89.13525,,0.03500000000000015,33.74166666666667,34.93333333333333,32.550000000000004,0.045300000000001714,Bahrain Grand Prix
GAS,2024,5,2,6,100.44600000000001,95.504625,,4.57026923076923,-0.09411964285714171,32.81666666666667,35.2,29.866666666666664,,Bahrain Grand Prix
HAM,2024,2,2,7,97.69483333333334,97.87385714285715,,-0.1249999999999996,0.10171428571428566,32.61309523809524,33.042857142857144,32.18333333333334,,Bahrain Grand Prix
HUL,2024,4,2,12,110.28833333333334,98.61836111111113,,8.770576923076922,-0.05840559440559351,33.40416666666667,35.53333333333333,29.8,,Bahrain Grand Prix
LEC,2024,2,2,6,87.70166666666665,97.78333333333335,,0.4509714285714286,0.21365714285714266,32.65833333333333,32.766666666666666,32.550000000000004,,Bahrain Grand Prix
MAG,2024,5,2,14,99.14876666666667,96.4128619047619,,0.31177499999999914,0.1652833333333333,32.505809523809525,35.34,29.833333333333332,,Bahrain Grand Prix
NOR,2024,4,2,7,102.81570634920634,95.34066666666668,,7.835317184265006,-0.4140000000000014,33.57291666666667,35.2,32.625,,Bahrain Grand Prix
OCO,2024,3,2,4,91.73166666666667,97.25579166666667,,3.5318461538461525,-0.035450000000001924,33.53055555555556,35.2,32.666666666666664,,Bahrain Grand Prix
PER,2024,1,1,6,,98.34433333333334,,,-0.15337142857142883,32.766666666666666,32.766666666666666,32.766666666666666,,Bahrain Grand Prix
PIA,2024,2,1,11,,93.36479220779222,,,0.08992564935064923,32.72272727272727,32.945454545454545,32.5,,Bahrain Grand Prix
RIC,2024,4,2,6,103.54691666666668,91.51055,,2.942214285714285,0.024005607476636492,32.48791666666666,34.95,29.725,,Bahrain Grand Prix
RUS,2024,3,1,6,,95.79033333333332,,,0.839988095238095,33.43888888888889,34.96666666666667,32.51666666666667,,Bahrain Grand Prix
SAI,2024,2,2,6,102.181,97.83333333333333,,-1.453499999999998,-0.20314285714285835,31.291666666666664,32.78333333333333,29.8,,Bahrain Grand Prix
SAR,2024,3,1,9,,94.14521851851852,,,0.3607940797940794,33.46351851851852,34.86,32.55555555555556,,Bahrain Grand Prix
STR,2024,4,2,4,90.09975,94.776,,0.560121428571428,0.20400000000000057,33.170833333333334,35.06666666666666,32.13333333333333,,Bahrain Grand Prix
TSU,2024,3,2,6,98.803,97.54218333333333,,-0.2647428571428577,-0.6107675824175842,33.50444444444444,35.18,32.56666666666667,,Bahrain Grand Prix
VER,2024,1,1,6,,97.83583333333335,,,-0.04597142857142884,32.76666666666666,32.76666666666666,32.76666666666666,,Bahrain Grand Prix
ZHO,2024,1,1,5,101.8694,,,1.0749385964912284,,32.62,32.62,32.62,,Bahrain Grand Prix
ALB,2024,5,3,11,100.07133333333333,93.65715,93.49448484848484,2.0044999999999993,-0.21914459459459448,35.94575757575757,40.55,30.14545454545454,-0.32006878980891695,Saudi Arabian Grand Prix
ALO,2024,6,3,11,91.07466666666669,91.87284848484848,92.20275000000001,0.8365000000000008,-0.3259105217766279,36.51843434343434,40.925,30.227272727272723,-0.04761016949152386,Saudi Arabian Grand Prix
BEA,2024,2,1,7,,92.34940476190475,,,-0.4503214285714287,39.80952380952381,40.833333333333336,38.785714285714285,,Saudi Arabian Grand Prix
BOT,2024,6,3,8,107.73113333333333,92.97053333333334,96.22162499999999,11.22725,-0.18098809523809586,37.86666666666667,41.224999999999994,30.175,0.065675159235668,Saudi Arabian Grand Prix
GAS,2024,6,2,9,90.62083333333334,93.61418055555555,,-0.13098684210526276,-0.17594617794486325,35.038888888888884,40.9,30.099999999999998,,Saudi Arabian Grand Prix
HAM,2024,3,2,6,92.68616666666667,92.77316666666667,,-0.1476857142857142,-0.09496428571428596,33.61666666666667,39.550000000000004,30.266666666666666,,Saudi Arabian Grand Prix
HUL,2024,3,2,8,,95.61280000000001,93.67254166666667,,-0.22169999999999843,33.141666666666666,38.2,30.224999999999998,-0.033223370927316385,Saudi Arabian Grand Prix
LEC,2024,6,3,8,92.48604166666667,91.58350000000002,92.81633333333335,-0.17397023809523898,-0.22274999999999945,36.25138888888889,40.53333333333333,30.275,-0.1674999999999986,Saudi Arabian Grand Prix
MAG,2024,3,3,11,95.43781818181819,95.087,93.438,-0.08393636363636384,-0.3972000000000023,36.36767676767677,40.666666666666664,30.236363636363635,-0.4116428571428606,Saudi Arabian Grand Prix
NOR,2024,3,3,6,94.8585,92.09366666666666,94.6528,0.19402857142857213,-0.31074999999999864,36.50111111111111,40.833333333333336,30.02,-0.17099999999999937,Saudi Arabian Grand Prix
OCO,2024,6,2,9,90.53633333333335,93.68380555555555,,0.02882894736842128,-0.11498095238095171,34.90185185185185,40.13333333333333,30.17777777777778,,Saudi Arabian Grand Prix
PER,2024,3,2,15,92.26599999999999,94.53620000000001,,-0.09574999999999885,-0.011364285714285572,35.88222222222222,39.266666666666666,30.179999999999996,,Saudi Arabian Grand Prix
PIA,2024,4,3,7,100.18875,95.15585714285714,92.78000000000002,3.0015000000000005,0.1864642857142858,35.074107142857144,41.199999999999996,30.27142857142857,-0.5498571428571426,Saudi Arabian Grand Prix
RIC,2024,3,2,10,92.97941666666668,,93.58216666666668,0.013202331002331182,,33.78111111111111,40.21666666666667,30.159999999999997,-0.17393698630137094,Saudi Arabian Grand Prix
RUS,2024,4,3,4,91.62766666666666,94.47266666666667,93.25312499999998,1.0835714285714284,-0.19650000000000029,36.697916666666664,40.425,30.066666666666666,-0.24921206896551623,Saudi Arabian Grand Prix
SAI,2024,4,2,6,,92.6815,93.69316666666668,,-0.34056428571428454,35.09583333333333,40.95,30.233333333333334,-0.4964618644067794,Saudi Arabian Grand Prix
SAR,2024,5,3,9,91.17899999999999,98.3608888888889,94.41251785714286,-0.09086842105263317,-4.429695238095239,35.89960317460317,40.324999999999996,30.21111111111111,-0.30961834140435895,Saudi Arabian Grand Prix
STR,2024,5,3,9,90.73033333333332,92.17388888888888,99.37533333333333,-0.10399999999999915,-0.1489833333333339,36.08888888888889,41.13333333333333,30.34444444444445,4.1509999999999945,Saudi Arabian Grand Prix
TSU,2024,5,3,12,93.27170833333332,96.51076666666667,92.89699999999999,-0.08086602870813472,-0.12833282208589086,36.053,40.416666666666664,30.20833333333333,-0.3519945205479463,Saudi Arabian Grand Prix
VER,2024,4,3,9,89.026,94.03833333333334,93.10816666666668,-0.22683333333333155,-0.04154999999999996,36.97638888888889,40.43333333333333,30.22222222222222,-0.27590683229813745,Saudi Arabian Grand Prix
ZHO,2024,5,3,10,95.60933333333332,92.57264444444445,93.4802,-0.09950000000000611,-0.08720252525252543,35.97633333333333,40.72,30.169999999999998,-0.4367743902439037,Saudi Arabian Grand Prix
ALB,2024,2,1,5,,93.96549999999999,,,0.09804999999999958,26.436666666666667,27.04,25.833333333333332,,Japanese Grand Prix
ALO,2024,4,3,8,96.536,92.51875,93.37133333333334,0.31940000000000035,-0.4072499999999997,25.134791666666665,27.0625,23.059999999999995,-0.035133333333332906,Japanese Grand Prix
BOT,2024,2,2,7,97.23214285714286,92.99366666666667,,0.2103848684210529,-0.2967499999999993,26.073809523809526,26.714285714285715,25.433333333333337,,Japanese Grand Prix
GAS,2024,1,1,6,94.3455,,,0.6115621621621627,,26.666666666666668,26.666666666666668,26.666666666666668,,Japanese Grand Prix
HAM,2024,3,2,7,96.31344047619048,92.46633333333334,,0.2961242857142852,-0.22424999999999778,25.08650793650794,26.916666666666668,23.54285714285714,,Japanese Grand Prix
HUL,2024,3,2,7,97.463,95.79249999999999,,0.5698000000000006,-0.06026785714285786,24.918650793650794,26.714285714285715,23.075000000000003,,Japanese Grand Prix
IWA,2024,2,2,5,94.54459999999999,94.44999999999999,,0.555029126213593,-0.1871864406779648,24.25,25.2,23.3,,Japanese Grand Prix
LEC,2024,3,2,9,,96.20366666666668,94.54145833333334,,0.11107912844036778,24.92962962962963,26.922222222222224,23.066666666666666,-0.4136271186440691,Japanese Grand Prix
MAG,2024,3,3,7,100.698,98.07414285714286,94.39249999999998,5.29026923076923,0.08403571428571559,26.815873015873013,28.833333333333332,24.799999999999997,-0.2525762711864395,Japanese Grand Prix
NOR,2024,2,1,6,,93.1335,,,-0.008878571428571423,24.0,24.766666666666666,23.233333333333334,,Japanese Grand Prix
OCO,2024,4,2,6,103.73408333333333,93.6415,,2.5443658344058333,-0.19280000000000108,25.96666666666667,28.825,23.325000000000003,,Japanese Grand Prix
PER,2024,2,2,8,110.93325,96.686125,,8.923000000000004,0.11375000000000028,27.825,28.55,27.099999999999998,,Japanese Grand Prix
PIA,2024,3,2,7,96.93609523809523,94.29114285714286,,-0.9885126811594225,0.17110714285714423,22.209523809523812,27.128571428571426,16.3,,Japanese Grand Prix
RIC,2024,2,1,5,96.44426666666666,,,1.0472000000000008,,27.876666666666665,28.533333333333335,27.22,,Japanese Grand Prix
RUS,2024,3,2,12,96.46125,93.82770833333333,,0.5014999999999985,-0.16573164335664373,24.549999999999997,25.50833333333333,23.075000000000003,,Japanese Grand Prix
SAI,2024,5,3,9,96.82666666666667,93.68927777777779,92.75175,0.9142071428571409,-0.02212530120481898,25.822000000000003,28.900000000000002,23.059999999999995,-0.39605000000000096,Japanese Grand Prix
SAR,2024,2,1,3,,95.66816666666666,,,-0.6367857142857134,26.050000000000004,27.133333333333336,24.96666666666667,,Japanese Grand Prix
STR,2024,3,2,6,114.11666666666667,,93.78025,-3.269999999999995,,27.26111111111111,29.23333333333333,25.46666666666667,-0.003482142857142735,Japanese Grand Prix
TSU,2024,3,2,3,98.5275,93.12133333333333,,3.1054793233082716,-0.4298947368421049,26.833333333333332,28.566666666666666,24.833333333333332,,Japanese Grand Prix
VER,2024,3,2,7,,96.80799999999999,94.212375,,0.04410714285714333,25.144047619047615,27.057142857142857,23.075000000000003,-0.13085000000000196,Japanese Grand Prix
ZHO,2024,2,2,8,97.919,93.89266666666667,,0.4679999999999999,-0.7489999999999984,25.9125,27.025,24.8,,Japanese Grand Prix
ALB,2024,1,1,6,,102.94833333333332,,,0.18142857142857002,39.71666666666667,39.71666666666667,39.71666666666667,,Chinese Grand Prix
ALO,2024,2,1,5,,,101.331,,,39.876666666666665,40.22,39.53333333333333,-0.38849999999999885,Chinese Grand Prix
BOT,2024,3,2,7,105.15233333333333,102.05311904761905,,4.200500000000001,0.22567857142857098,39.48571428571429,40.199999999999996,38.800000000000004,,Chinese Grand Prix
GAS,2024,2,1,6,103.31766666666665,,,0.5045642857142874,,39.75,40.06666666666667,39.43333333333333,,Chinese Grand Prix
HAM,2024,1,1,7,,,101.19542857142856,,,40.800000000000004,40.800000000000004,40.800000000000004,0.43371257485029896,Chinese Grand Prix
HUL,2024,2,1,6,,102.10466666666667,,,-0.0990750000000008,39.233333333333334,39.43333333333334,39.03333333333333,,Chinese Grand Prix
LEC,2024,2,1,4,99.53770833333334,,,0.19540977443609214,,40.041666666666664,40.35,39.73333333333333,,Chinese Grand Prix
MAG,2024,2,1,6,,102.91716666666665,,,-0.05714285714285633,39.208333333333336,39.61666666666667,38.800000000000004,,Chinese Grand Prix
NOR,2024,1,1,6,,,100.90016666666666,,,39.63333333333333,39.63333333333333,39.63333333333333,0.5479117647058834,Chinese Grand Prix
OCO,2024,1,1,5,100.486,,,0.5889622641509425,,40.0,40.0,40.0,,Chinese Grand Prix
PER,2024,1,1,7,,102.90828571428571,,,0.06853571428571366,39.528571428571425,39.528571428571425,39.528571428571425,,Chinese Grand Prix
PIA,2024,2,2,7,96.89733333333334,,101.59857142857142,-2.1900000000000044,,28.028571428571432,39.75714285714286,16.3,0.29370517241379324,Chinese Grand Prix
RIC,2024,3,2,6,103.448,,101.71416666666667,3.452307692307691,,39.577777777777776,40.266666666666666,38.9,-0.2882654135338336,Chinese Grand Prix
RUS,2024,1,1,9,,,101.45488888888889,,,40.0,40.0,40.0,0.2611939393939396,Chinese Grand Prix
SAI,2024,1,1,4,100.85074999999999,,,0.8068846153846151,,40.25,40.25,40.25,,Chinese Grand Prix
SAR,2024,1,1,6,,103.09733333333332,,,0.20268571428571333,39.68333333333334,39.68333333333334,39.68333333333334,,Chinese Grand Prix
STR,2024,2,1,4,,,100.49479166666667,,,39.400000000000006,40.0,38.800000000000004,0.09300137362637326,Chinese Grand Prix
TSU,2024,3,2,6,105.63966666666666,,102.442,4.148342105263159,,39.55555555555555,40.06666666666666,38.800000000000004,-0.3672918998527238,Chinese Grand Prix
VER,2024,2,1,8,,100.719875,,,-0.08902976190476086,39.28125,39.4625,39.1,,Chinese Grand Prix
ZHO,2024,3,2,6,103.03074999999998,102.33666666666667,,2.2849285714285705,-0.23075714285714247,39.452777777777776,40.125,38.800000000000004,,Chinese Grand Prix
ALB,2024,2,2,5,98.224,,92.17139999999999,-4.8570789473684215,,51.7,52.300000000000004,51.099999999999994,-0.03074418604651087,Miami Grand Prix
ALO,2024,2,1,7,,,91.51764285714286,,,51.48095238095238,52.528571428571425,50.43333333333334,0.03995173267326828,Miami Grand Prix
BOT,2024,2,2,4,99.23875,,93.12233333333332,4.462642857142856,,52.49583333333334,52.825,52.166666666666664,-0.009999999999998016,Miami Grand Prix
GAS,2024,2,2,8,101.47625000000001,,91.581875,4.816785714285713,,51.94375,52.75,51.1375,0.12719005847953166,Miami Grand Prix
HAM,2024,1,1,5,,92.624,,,-0.31250000000000006,50.62,50.62,50.62,,Miami Grand Prix
HUL,2024,2,2,7,101.54733333333333,,93.5942857142857,7.054346153846155,,51.82857142857142,53.199999999999996,50.457142857142856,0.026746376811593447,Miami Grand Prix
MAG,2024,1,1,12,,,93.77816666666666,,,50.9,50.9,50.9,-0.0077622377622375525,Miami Grand Prix
NOR,2024,1,1,6,,,90.89616666666666,,,50.86666666666667,50.86666666666667,50.86666666666667,0.366823529411765,Miami Grand Prix
OCO,2024,2,2,7,103.305,,91.53585714285714,2.949857142857145,,52.233333333333334,53.166666666666664,51.30000000000001,0.2770988023952085,Miami Grand Prix
PER,2024,1,1,7,,92.87842857142856,,,-0.1552137681159406,51.00000000000001,51.00000000000001,51.00000000000001,,Miami Grand Prix
PIA,2024,2,2,4,96.89733333333334,,92.139,-2.1900000000000044,,33.7375,51.175,16.3,0.1340000000000003,Miami Grand Prix
RIC,2024,2,2,7,,97.04,91.854,,4.371923076923077,52.042857142857144,53.20000000000001,50.885714285714286,0.12541514360313272,Miami Grand Prix
RUS,2024,1,1,5,,92.406,,,-0.14885135135134925,51.9,51.9,51.9,,Miami Grand Prix
SAI,2024,1,1,6,,,90.63666666666667,,,51.083333333333336,51.083333333333336,51.083333333333336,0.3280842105263152,Miami Grand Prix
SAR,2024,1,1,5,,,92.80980000000001,,,50.9,50.9,50.9,0.14954054054054,Miami Grand Prix
STR,2024,2,2,9,95.471,,91.52166666666668,3.5605384615384614,,52.08333333333333,53.199999999999996,50.96666666666667,0.021251999999999955,Miami Grand Prix
TSU,2024,2,2,3,,98.30833333333334,92.91699999999999,,5.284346153846155,52.449999999999996,53.1,51.79999999999999,-0.3965000000000031,Miami Grand Prix
